customer_id,order_size_variability,total_orders,total_sales,average_order_value,total_profit,average_profit_per_order,purchase_consistency,engagement_score,loyalty_status,shipping_mode_preference,promotion_response,churn_risk,recency,recency_score,frequency_score,monetary_score,rfm_score,segment,product_diversity,category_preference,first_purchase_date,last_purchase_date,customer_tenure,cross_buy_index,region_preference,customer_segment,state_preference,city_preference
MG-17890,60.09411642005972,9,776.384,86.26488888888889,171.7372,19.08191111111111,83 days,0.5294117647058824,Regular,Standard Class,0.46153846153846156,Low,99,2,4,1,241,Potential Loyalists,3,Office Supplies,2014-12-29,2017-09-22,998,10,West,Home Office,Maryland,Baltimore
MG-18145,438.5748648062715,4,3061.543,765.38575,-93.603,-23.40075,184 days,0.23529411764705882,Regular,Standard Class,0.875,Low,84,2,1,3,213,Others,3,Office Supplies,2014-03-29,2017-10-07,1288,7,East,Consumer,California,Los Angeles
MG-18205,5.586850678154913,1,16.739,16.739,-1.2453,-1.2453,0 days,0.058823529411764705,New,Second Class,1.0,High,264,1,1,1,111,At Risk,2,Furniture,2017-04-10,2017-04-10,0,2,South,Corporate,Florida,Jacksonville
MH-17290,263.8965144433684,6,2394.025,399.00416666666666,28.761200000000038,4.79353333333334,102 days,0.35294117647058826,Regular,Standard Class,0.6153846153846154,Low,119,2,2,3,223,Others,3,Office Supplies,2014-04-26,2017-09-02,1225,10,West,Home Office,California,Los Angeles
MH-17440,74.64448102468423,4,400.016,100.004,61.428599999999996,15.357149999999999,131 days,0.23529411764705882,Regular,Standard Class,0.3333333333333333,High,376,1,1,1,111,At Risk,2,Office Supplies,2014-02-04,2016-12-19,1049,5,South,Corporate,Mississippi,Jackson
MH-17455,407.90568102763444,8,2456.1820000000002,307.02275000000003,484.77330000000006,60.59666250000001,118 days,0.47058823529411764,Regular,Standard Class,0.7272727272727273,Low,85,2,3,3,233,Others,3,Office Supplies,2014-07-11,2017-10-06,1183,8,East,Consumer,Illinois,Chicago
MH-17620,459.1558497312214,4,1252.8,313.2,122.3612,30.5903,120 days,0.23529411764705882,Regular,Standard Class,0.6666666666666666,Low,155,2,1,2,212,Others,3,Office Supplies,2015-12-05,2017-07-28,601,5,West,Corporate,California,San Francisco
MH-17785,244.15473044459478,7,2203.7780000000002,314.82542857142863,238.5614,34.0802,121 days,0.4117647058823529,Regular,First Class,0.36363636363636365,Low,98,2,3,2,232,Others,2,Office Supplies,2014-05-27,2017-09-23,1215,6,East,Corporate,New York,New York City
MH-18025,494.1742343795579,5,2984.948,596.9896,476.9032,95.38064,135 days,0.29411764705882354,Regular,First Class,0.4,Low,49,3,1,3,313,Others,2,Furniture,2014-07-08,2017-11-11,1222,8,South,Consumer,Washington,Seattle
MH-18115,337.09326532862053,8,4683.813,585.476625,-201.8312,-25.2289,26 days,0.47058823529411764,Regular,Standard Class,0.6666666666666666,Low,44,3,3,4,334,Big Spenders,3,Technology,2016-08-23,2017-11-16,450,8,Central,Home Office,Michigan,Jackson
MJ-17740,1143.065789556406,7,6320.746,902.9637142857143,1054.5529000000001,150.6504142857143,65 days,0.4117647058823529,Regular,Standard Class,0.6666666666666666,Low,22,4,3,4,434,Loyal Customers,2,Office Supplies,2015-06-09,2017-12-08,913,8,West,Consumer,California,Lancaster
MK-17905,268.1773089271021,8,2302.368,287.796,-405.3559,-50.6694875,69 days,0.47058823529411764,Regular,Standard Class,0.7058823529411765,Low,28,4,3,3,433,Loyal Customers,3,Office Supplies,2014-11-18,2017-12-02,1110,9,South,Corporate,Florida,Jacksonville
MK-18160,172.4238131117625,4,1031.602,257.9005,227.83380000000002,56.958450000000006,86 days,0.23529411764705882,Regular,Standard Class,0.18181818181818182,High,240,1,1,1,111,At Risk,2,Office Supplies,2014-12-19,2017-05-04,867,5,South,Consumer,California,San Francisco
ML-17395,132.4273095321493,9,2722.843,302.5381111111111,684.9162,76.1018,70 days,0.5294117647058824,Regular,Standard Class,0.45,Low,69,3,4,3,343,Potential Loyalists,3,Office Supplies,2014-02-14,2017-10-22,1346,10,West,Corporate,California,Los Angeles
ML-17410,284.2689178744729,6,2921.5,486.9166666666667,-76.17550000000003,-12.69591666666667,77 days,0.35294117647058826,Regular,Standard Class,0.5333333333333333,Low,54,3,2,3,323,Others,3,Office Supplies,2014-11-14,2017-11-06,1088,9,West,Consumer,Arizona,Phoenix
ML-17755,242.24057313615597,7,2071.9139999999998,295.9877142857143,409.51120000000003,58.5016,40 days,0.4117647058823529,Regular,Standard Class,0.5384615384615384,Low,29,4,3,2,432,Loyal Customers,3,Office Supplies,2016-08-04,2017-12-01,484,8,South,Home Office,Virginia,Springfield
ML-18040,274.75758721886706,3,742.082,247.36066666666667,138.71620000000001,46.238733333333336,66 days,0.17647058823529413,New,Standard Class,0.5,Low,79,2,1,1,211,Others,3,Office Supplies,2017-03-26,2017-10-12,200,3,Central,Corporate,New Mexico,Albuquerque
ML-18265,38.14682714634775,2,162.232,81.116,42.6648,21.3324,422 days,0.11764705882352941,New,First Class,0.3333333333333333,Low,100,2,1,1,211,Others,2,Technology,2015-05-31,2017-09-21,844,2,West,Consumer,Washington,Seattle
MM-17260,224.79922366806935,4,1314.023,328.50575,178.402,44.6005,228 days,0.23529411764705882,Regular,Standard Class,0.6666666666666666,Low,168,2,1,2,212,Others,2,Furniture,2014-05-28,2017-07-15,1144,4,East,Consumer,Delaware,New Rochelle
MM-17920,465.87979135623954,11,3794.0800000000004,344.91636363636366,82.12499999999997,7.465909090909088,96 days,0.6470588235294118,VIP,Standard Class,0.5,Low,7,4,4,4,444,Champions,3,Office Supplies,2014-01-13,2017-12-23,1440,9,East,Consumer,New York,Chesapeake
MM-18055,220.35433721503995,8,2749.881,343.735125,-520.3443,-65.0430375,72 days,0.47058823529411764,Regular,Second Class,0.5789473684210527,Low,61,3,3,3,333,Others,3,Office Supplies,2014-04-11,2017-10-30,1298,11,West,Consumer,New York,New York City
MM-18280,70.0064305329853,9,775.414,86.1571111111111,58.8916,6.543511111111111,123 days,0.5294117647058824,Regular,First Class,0.5,Low,85,2,4,1,241,Potential Loyalists,3,Office Supplies,2014-01-20,2017-10-06,1355,8,Central,Corporate,New York,New York City
MN-17935,367.549786286369,6,2477.946,412.991,290.8227,48.47045,153 days,0.35294117647058826,Regular,Second Class,0.7,Low,34,3,2,3,323,Others,3,Office Supplies,2014-02-16,2017-11-26,1379,6,Central,Consumer,Texas,Dallas
MO-17500,301.99749134024273,4,922.487,230.62175,59.357699999999994,14.839424999999999,264 days,0.23529411764705882,Regular,Second Class,0.8,Low,72,3,1,1,311,Others,3,Furniture,2014-11-28,2017-10-19,1056,5,East,Consumer,New York,New York City
MO-17800,204.7646490986442,8,1687.0269999999998,210.87837499999998,169.34369999999998,21.167962499999998,73 days,0.47058823529411764,Regular,Standard Class,0.45454545454545453,Low,104,2,3,2,232,Others,3,Furniture,2015-09-17,2017-09-17,731,6,Central,Home Office,Illinois,Chicago
MO-17950,12.580926092038428,2,154.288,77.144,-82.0074,-41.0037,274 days,0.11764705882352941,New,Standard Class,1.0,Low,180,2,1,1,211,Others,2,Technology,2015-04-02,2017-07-03,823,2,Central,Consumer,Texas,Dallas
MP-17470,268.17939130070675,7,3206.132,458.01885714285714,600.2873,85.75532857142856,50 days,0.4117647058823529,Regular,First Class,0.5714285714285714,High,719,1,3,3,133,Others,3,Office Supplies,2014-03-30,2016-01-11,652,8,East,Home Office,New York,New York City
MP-17965,391.47215868657423,9,3983.6420000000003,442.6268888888889,638.1563,70.90625555555556,48 days,0.5294117647058824,Regular,Second Class,0.65,Low,72,3,4,4,344,Potential Loyalists,3,Office Supplies,2015-04-18,2017-10-19,915,10,Central,Corporate,Texas,Mcallen
MP-18175,332.7314054889456,9,5087.92,565.3244444444445,226.4529,25.161433333333335,75 days,0.5294117647058824,Regular,Standard Class,0.5263157894736842,Low,16,4,4,4,444,Champions,3,Office Supplies,2014-03-28,2017-12-14,1357,10,West,Home Office,California,Milwaukee
MR-17545,125.0269136492886,4,639.178,159.7945,162.9363,40.734075,217 days,0.23529411764705882,Regular,First Class,0.5,Low,125,2,1,1,211,Others,3,Office Supplies,2014-09-03,2017-08-27,1089,5,East,Home Office,New York,New York City
MS-17365,757.5864690507642,10,7443.6900000000005,744.369,844.9354999999998,84.49354999999998,40 days,0.5882352941176471,Regular,Standard Class,0.5,High,273,1,4,4,144,Potential Loyalists,3,Office Supplies,2014-09-09,2017-04-01,935,11,West,Consumer,California,Chicago
MS-17530,108.66218638733619,4,475.65599999999995,118.91399999999999,84.0268,21.0067,119 days,0.23529411764705882,Regular,Same Day,0.2857142857142857,High,434,1,1,1,111,At Risk,3,Furniture,2014-11-04,2016-10-22,718,6,West,Consumer,Washington,Seattle
MS-17710,146.97835509893878,5,1114.472,222.8944,3.180499999999995,0.636099999999999,80 days,0.29411764705882354,Regular,Standard Class,0.7692307692307693,High,413,1,1,1,111,At Risk,3,Office Supplies,2014-03-24,2016-11-12,964,9,Central,Consumer,Texas,Fort Worth
MS-17770,233.66919715325258,9,3144.678,349.40866666666665,280.85839999999996,31.206488888888885,64 days,0.5294117647058824,Regular,Standard Class,0.3684210526315789,Low,121,2,4,3,243,Potential Loyalists,3,Office Supplies,2014-07-04,2017-08-31,1154,11,East,Consumer,New York,Seattle
MS-17830,96.72885433416442,4,370.348,92.587,19.431199999999997,4.857799999999999,249 days,0.23529411764705882,Regular,Standard Class,0.8,High,452,1,1,1,111,At Risk,3,Furniture,2014-01-09,2016-10-04,999,5,Central,Consumer,Texas,Laredo
MS-17980,88.00223995992168,6,855.116,142.51933333333332,55.226,9.204333333333333,125 days,0.35294117647058826,Regular,Standard Class,0.8181818181818182,Low,26,4,2,1,421,Loyal Customers,3,Office Supplies,2014-06-30,2017-12-04,1253,7,East,Corporate,Pennsylvania,Philadelphia
MT-17815,757.6513941555693,6,2890.139,481.68983333333335,509.0068,84.83446666666667,81 days,0.35294117647058826,Regular,Standard Class,0.4,Low,49,3,2,3,323,Others,3,Office Supplies,2015-11-06,2017-11-11,736,7,South,Consumer,Mississippi,Jackson
MT-18070,169.01533716820975,4,1319.4498,329.86245,-23.676300000000005,-5.919075000000001,98 days,0.23529411764705882,Regular,Standard Class,0.6363636363636364,High,203,1,1,2,112,Others,3,Office Supplies,2014-09-25,2017-06-10,989,6,Central,Home Office,Texas,Houston
MV-17485,138.3659096984032,9,1560.05,173.33888888888887,189.0258,21.002866666666666,100 days,0.5294117647058824,Regular,Standard Class,0.6,Low,27,4,4,2,442,Loyal Customers,2,Office Supplies,2014-01-20,2017-12-03,1413,7,West,Consumer,Texas,Houston
MV-18190,252.39517960863026,7,1734.574,247.79628571428572,273.8582,39.1226,141 days,0.4117647058823529,Regular,Standard Class,0.45454545454545453,Low,19,4,3,2,432,Loyal Customers,3,Office Supplies,2014-01-30,2017-12-11,1411,7,West,Consumer,California,Los Angeles
MW-18220,430.24247305827066,7,5341.900000000001,763.1285714285715,1238.422,176.9174285714286,92 days,0.4117647058823529,Regular,First Class,0.42857142857142855,Low,17,4,3,4,434,Loyal Customers,3,Technology,2014-08-25,2017-12-13,1206,7,East,Consumer,New York,New York City
MW-18235,1059.1032807483887,2,5253.876,2626.938,1665.516,832.758,637 days,0.11764705882352941,New,Standard Class,0.3333333333333333,Low,44,3,1,4,314,Big Spenders,2,Technology,2014-05-21,2017-11-16,1275,3,South,Corporate,Virginia,Virginia Beach
MY-17380,263.0764748745807,7,2254.285,322.0407142857143,319.1211,45.588728571428575,63 days,0.4117647058823529,Regular,Standard Class,0.7692307692307693,Low,29,4,3,3,433,Loyal Customers,3,Office Supplies,2015-10-26,2017-12-01,767,8,West,Corporate,Colorado,Parker
MY-18295,312.7954533244643,11,4152.696,377.5178181818182,-371.7111,-33.79191818181818,63 days,0.6470588235294118,VIP,Standard Class,0.7142857142857143,Low,71,3,4,4,344,Potential Loyalists,3,Office Supplies,2014-04-28,2017-10-20,1271,10,Central,Corporate,Texas,Baltimore
MZ-17335,147.96916835296017,4,593.606,148.4015,85.01910000000001,21.254775000000002,150 days,0.23529411764705882,Regular,First Class,0.3333333333333333,Low,30,4,1,1,411,Loyal Customers,3,Office Supplies,2015-11-08,2017-11-30,753,4,West,Home Office,California,Phoenix
MZ-17515,633.3393361512365,6,2564.906,427.4843333333333,787.7503,131.29171666666667,120 days,0.35294117647058826,Regular,Standard Class,0.6,High,282,1,2,3,123,Others,3,Office Supplies,2014-04-04,2017-03-23,1084,7,West,Corporate,Texas,Arlington
NB-18580,9.922122353609632,2,273.87199999999996,136.93599999999998,24.788800000000002,12.394400000000001,26 days,0.11764705882352941,New,Second Class,0.5,High,1165,1,1,1,111,At Risk,2,Furniture,2014-09-26,2014-10-22,26,2,East,Corporate,Louisiana,Bossier City
NB-18655,134.95726057326883,9,1972.599,219.17766666666665,117.6429,13.071433333333333,68 days,0.5294117647058824,Regular,Standard Class,0.5882352941176471,Low,19,4,4,2,442,Loyal Customers,3,Office Supplies,2014-12-05,2017-12-11,1102,10,Central,Corporate,Florida,Milwaukee
NC-18340,245.0120530142644,5,2461.404,492.2808,580.3075,116.0615,71 days,0.29411764705882354,Regular,First Class,0.23529411764705882,High,224,1,1,3,113,Others,2,Office Supplies,2014-03-30,2017-05-20,1147,9,Central,Consumer,Michigan,Fargo
NC-18415,397.01102980191075,6,2218.9900000000002,369.8316666666667,-2204.8072,-367.4678666666667,99 days,0.35294117647058826,Regular,Standard Class,0.8571428571428571,Low,41,3,2,2,322,Others,3,Office Supplies,2014-05-03,2017-11-19,1296,8,South,Consumer,North Carolina,Jacksonville
NC-18535,1208.3391401633228,7,8241.739,1177.3912857142857,1314.758,187.82257142857142,89 days,0.4117647058823529,Regular,Standard Class,0.5333333333333333,Low,6,4,3,4,434,Loyal Customers,3,Office Supplies,2014-07-23,2017-12-24,1250,8,West,Corporate,California,San Francisco
NC-18625,299.418729925909,5,1821.742,364.34839999999997,-359.02099999999996,-71.8042,119 days,0.29411764705882354,Regular,Standard Class,0.7777777777777778,High,204,1,1,2,112,Others,3,Office Supplies,2014-10-29,2017-06-09,954,8,Central,Corporate,Texas,Aurora
ND-18370,466.77305521085844,9,4326.139,480.6821111111111,353.64549999999997,39.29394444444444,83 days,0.5294117647058824,Regular,Standard Class,0.6111111111111112,Low,27,4,4,4,444,Champions,3,Office Supplies,2014-01-13,2017-12-03,1420,7,West,Consumer,New York,San Francisco
ND-18460,534.8496743407541,6,2893.455,482.2425,443.33680000000004,73.88946666666668,177 days,0.35294117647058826,Regular,Standard Class,0.25,High,183,2,2,3,223,Others,3,Office Supplies,2014-02-06,2017-06-30,1240,6,South,Corporate,Virginia,Chesapeake
NF-18385,675.7238841890188,7,8322.826,1188.9751428571428,-1695.9714,-242.28162857142857,103 days,0.4117647058823529,Regular,First Class,0.7142857142857143,Low,79,2,3,4,234,Big Spenders,3,Furniture,2014-02-11,2017-10-12,1339,9,East,Consumer,Ohio,Newark
NF-18475,123.51802989982205,4,377.16200000000003,94.29050000000001,85.92779999999999,21.481949999999998,287 days,0.23529411764705882,Regular,Standard Class,0.5,High,525,1,1,1,111,At Risk,2,Office Supplies,2014-03-14,2016-07-23,862,4,Central,Home Office,Florida,Jacksonville
NF-18595,259.383144019994,7,2031.472,290.2102857142857,388.2131,55.45901428571428,112 days,0.4117647058823529,Regular,Standard Class,0.5833333333333334,Low,114,2,3,2,232,Others,2,Office Supplies,2014-04-19,2017-09-07,1237,6,East,Home Office,California,New York City
NG-18355,155.89185290471937,5,1869.58,373.916,313.63349999999997,62.726699999999994,72 days,0.29411764705882354,Regular,Standard Class,0.375,Low,48,3,1,2,312,Others,3,Office Supplies,2014-11-24,2017-11-12,1084,7,East,Corporate,New York,New York City
NG-18430,212.2237843844192,5,1395.9379999999999,279.1876,217.0893,43.417860000000005,135 days,0.29411764705882354,Regular,Standard Class,0.5555555555555556,Low,48,3,1,2,312,Others,2,Office Supplies,2014-11-24,2017-11-12,1084,5,Central,Consumer,California,Austin
NH-18610,356.81654198292784,7,2673.29,381.8985714285714,760.1666,108.59522857142858,121 days,0.4117647058823529,Regular,Standard Class,0.2727272727272727,High,189,1,3,3,133,Others,3,Office Supplies,2014-03-02,2017-06-24,1210,8,Central,Corporate,Michigan,Detroit
NK-18490,83.08661453118995,7,572.048,81.72114285714285,121.2177,17.316814285714283,87 days,0.4117647058823529,Regular,Standard Class,0.6363636363636364,Low,70,3,3,1,331,Others,2,Office Supplies,2015-05-28,2017-10-21,877,6,West,Home Office,California,San Francisco
NL-18310,205.11114886703635,4,1418.0900000000001,354.52250000000004,343.6381,85.909525,122 days,0.23529411764705882,Regular,Second Class,0.3,Low,58,3,1,2,312,Others,3,Office Supplies,2014-10-31,2017-11-02,1098,10,West,Home Office,California,Danville
NM-18445,1041.4605326251744,7,6459.344,922.7634285714286,2751.6848999999997,393.09784285714284,97 days,0.4117647058823529,Regular,Standard Class,0.2857142857142857,Low,160,2,3,4,234,Big Spenders,3,Office Supplies,2014-02-08,2017-07-23,1261,11,East,Home Office,New York,New York City
NM-18520,419.2632255793602,10,2161.979,216.19789999999998,788.9525000000001,78.89525,42 days,0.5882352941176471,Regular,First Class,0.5333333333333333,High,244,1,4,2,142,Potential Loyalists,3,Office Supplies,2015-09-08,2017-04-30,600,7,West,Consumer,California,Amarillo
NP-18325,324.1468031034557,6,5529.62,921.6033333333334,1208.8890000000001,201.4815,65 days,0.35294117647058826,Regular,First Class,0.23809523809523808,Low,25,4,2,4,424,Loyal Customers,3,Office Supplies,2014-05-13,2017-12-05,1302,10,East,Consumer,New York,New York City
NP-18670,692.3286999045404,5,3908.402,781.6804,514.6002,102.92004,108 days,0.29411764705882354,Regular,Standard Class,0.1,Low,58,3,1,4,314,Big Spenders,3,Office Supplies,2015-02-27,2017-11-02,979,8,Central,Consumer,New Jersey,Lakewood
NP-18685,365.34287419980075,6,1228.698,204.78300000000002,514.5017,85.75028333333334,164 days,0.35294117647058826,Regular,Second Class,0.5714285714285714,High,406,1,2,2,122,Others,3,Office Supplies,2014-03-07,2016-11-19,988,5,East,Home Office,New York,Niagara Falls
NP-18700,999.1026332338633,7,7903.1825,1129.0260714285714,631.2282,90.17545714285714,89 days,0.4117647058823529,Regular,Second Class,0.6923076923076923,Low,138,2,3,4,234,Big Spenders,3,Office Supplies,2014-09-05,2017-08-14,1074,8,West,Consumer,California,Chicago
NR-18550,155.86772528127486,5,2367.277,473.4554,-25.148799999999966,-5.029759999999993,91 days,0.29411764705882354,Regular,Standard Class,0.7692307692307693,High,210,1,1,3,113,Others,3,Office Supplies,2014-06-07,2017-06-03,1092,9,South,Consumer,Florida,Pembroke Pines
NS-18505,236.047944194213,4,2575.863,643.96575,-12.303999999999997,-3.075999999999999,28 days,0.23529411764705882,Regular,Second Class,0.9333333333333333,Low,6,4,1,3,413,Loyal Customers,3,Office Supplies,2016-11-24,2017-12-24,395,10,Central,Consumer,Texas,Dallas
NS-18640,150.30114465430856,13,2964.823,228.0633076923077,-234.7714,-18.059338461538463,44 days,0.7647058823529411,VIP,Standard Class,0.7307692307692307,Low,174,2,4,3,243,Potential Loyalists,3,Office Supplies,2014-06-25,2017-07-09,1110,13,East,Corporate,Ohio,Columbus
NW-18400,634.9333871016366,6,5315.224,885.8706666666667,516.1435999999999,86.02393333333332,62 days,0.35294117647058826,Regular,Standard Class,0.7368421052631579,Low,172,2,2,4,224,Big Spenders,3,Office Supplies,2014-06-21,2017-07-11,1116,14,East,Consumer,Pennsylvania,Philadelphia
